item,cate_1_name,cate_2_name,cate_3_name
叉烧鸡腿滑蛋饭,主食,饭,盖浇饭
经典卤香鸭腿饭,主食,饭,盖浇饭
小份碗碗饭,主食,饭,盖浇饭
招牌隆江猪脚（肘子）饭,主食,饭,盖浇饭
（自选套餐）豪华自选三宝煲仔饭+时蔬+秘制酱汁煲仔饭,主食,饭,煲仔饭
超级鸡腿饭（减脂必点）,主食,饭,盖浇饭
炸鸡+番茄蛋双拼饭,主食,饭,盖浇饭
广式猪脚饭(限时特价),主食,饭,盖浇饭
【自选双拼】猪脚任选双拼饭+配菜,主食,饭,盖浇饭
黄焖鸡米饭小份 （含米饭）,主食,饭,其他饭
【招牌】鸡腿+肥牛双拼烧肉饭,主食,饭,盖浇饭
隆江猪脚饭（大份）,主食,饭,盖浇饭
奥尔良脆骨烤盘饭送饮料,主食,饭,盖浇饭
煲仔饭自选,主食,饭,煲仔饭
炭烤肥牛+板烧鸡腿双拼烧肉饭,主食,饭,盖浇饭
饭饭饭米粒 ★★★★,主食,饭,白米饭
4荤2素套餐（带米饭）（饭菜分装）,主食,饭,其他饭
红烧牛腩拼鲜烫吊龙牛肉,主食,饭,盖浇饭
自选一至四拼煲仔饭,主食,饭,煲仔饭
鹅肉快餐,主食,饭,其他饭
【超值双拼】招牌自选双拼,主食,饭,盖浇饭
两荤一素,主食,饭,其他饭
隆江特色猪肘饭,主食,饭,盖浇饭
【大厨头牌】双倍红烧牛肉蛋炒饭｜软烂入味,主食,饭,炒饭
泰国鸡油饭,主食,饭,盖浇饭
【爆款必点】烤肉拌饭+脆皮鸡+烤肠+咸鸭蛋+两蔬菜,主食,饭,拌饭
【爆款必点】二荤二素饭盒荤素自选（含米饭）,主食,饭,其他饭
【必吃榜①】胡萝卜土豆牛肉焖饭,主食,饭,焖饭
泰国炒饭,主食,饭,炒饭
【土豪款】肉多多猪脚饭（老板加量）,主食,饭,盖浇饭
手工蒸米饭,主食,饭,拌饭
铁板鸭肠鸡蛋炒饭,主食,饭,炒饭
鸡腿饭（两个鸡腿）,主食,饭,盖浇饭
咸饭,主食,饭,炒饭
招牌芝麻鸡腿饭,主食,饭,盖浇饭
自选豪华双拼盖浇饭,主食,饭,盖浇饭
〖热销〗超值双拼（快乐干饭）,主食,饭,盖浇饭
【两荤两素】盒饭套餐,主食,饭,其他饭
牛肉叉烧滑蛋饭,主食,饭,盖浇饭
『全家福炒饭』里脊+肉柳+腊肠+火腿+鸡蛋+三素,主食,饭,炒饭
招牌隆江猪脚饭（量足）,主食,饭,盖浇饭
「嘎吱酥脆!!」厚切猪排·咖喱蛋包饭Pork Chop,主食,饭,盖浇饭
小份黄焖鸡+米饭,主食,饭,其他饭
〖烤鸭天花板〗孜然老北京烤鸭饭（大份）,主食,饭,盖浇饭
【王炸】辣椒炒肉拌饭,主食,饭,拌饭
咸糯米饭,主食,饭,焖饭
温泉蛋牛丼肥牛饭,主食,饭,盖浇饭
川味小炒肉盖浇饭,主食,饭,盖浇饭
两荤全素，,主食,饭,其他饭
匠熙小炒肉盖饭(免不了辣),主食,饭,盖浇饭
阿弥陀佛大卤饭,主食,饭,盖浇饭
金牌陶香鸡+米饭,主食,饭,其他饭
【你我喜爱】良田排骨饭（主食三选一）,主食,饭,盖浇饭
『爆款!!No.1!』自选双拼·咖喱蛋包饭 #,主食,饭,其他饭
招牌隆江猪脚饭（肘子）专享套餐,主食,饭,盖浇饭
番茄牛肉饭,主食,饭,盖浇饭
招牌烧鸭饭,主食,饭,其他饭
一荤三素配米饭（图片仅供参考，菜品随机搭配）,主食,饭,其他饭
【销量领先】招牌猪脚饭+3配菜,主食,饭,盖浇饭
吃超爽の双拼自选盖码饭,主食,饭,盖浇饭
农家一碗香饭,主食,饭,盖浇饭
【招牌特惠】自选双拼饭,主食,饭,盖浇饭
【自选】多款小炒随意拼盖码饭,主食,饭,盖浇饭
招牌烤肉拌饭 ！（四种小菜）,主食,饭,拌饭
招牌咸排骨泡饭,主食,饭,泡饭
推荐｜招牌自选双拼木桶饭,主食,饭,木桶饭
鹅庄卤肉饭（小份）（招牌）,主食,饭,盖浇饭
任选四拼【两荤两素】爆款来袭,主食,饭,其他饭
超级巨wu霸蛋炒饭（牛肉+虾仁+里脊+腊肠+肉柳）+送饮品,主食,饭,炒饭
金牌隆江猪脚饭（➕时蔬➕雪菜➕1包饮料),主食,饭,盖浇饭
两荤菜➕1素菜任选【嘎嘎好吃】（饭管够儿）,主食,饭,其他饭
맛있는梨泰院首尔烤牛肉石锅拌饭（有肉有菜，一碗吃饱）,主食,饭,拌饭
【拿命推荐】劲脆鸡排の咖喱蛋包饭,主食,饭,其他饭
至尊三拼饭（自选肉肉）,主食,饭,盖浇饭
老汤糯米饭❤,主食,饭,焖饭
黄焖鸡（含一份米饭）,主食,饭,其他饭
烤肉拌饭大份,主食,饭,拌饭
青菜饭,主食,饭,炒饭
《广东de味道》正宗隆江猪脚饭,主食,饭,盖浇饭
来喜蜜汁烤鸡腿饭【微辣的，折扣款不含汤】,主食,饭,盖浇饭
【超值套餐】烤肉拌饭+脆皮鸡+●荷包蛋+烤肠,主食,饭,拌饭
【爆款】咔滋厚切鸡排の咖喱蛋包饭,主食,饭,其他饭
『全家福炒饭』牛柳+里脊+培根+腊肠+小菜,主食,饭,炒饭
豪华全家福(咸蛋黄+香肠+脆哨）,主食,饭,焖饭
老板推荐隆江猪脚饭,主食,饭,盖浇饭
【超人气复购王】正宗隆江猪脚饭 yyds！,主食,饭,盖浇饭
（爱拼才会赢）正宗隆江猪脚饭,主食,饭,盖浇饭
【隆江猪脚饭】蹄膀肉切片,主食,饭,盖浇饭
至尊烧鸭饭+时蔬,主食,饭,盖浇饭
✨肉多多倍爽✨肉翻倍招牌隆江猪脚饭（大份）,主食,饭,盖浇饭
〖热销^ω^〗快乐双拼,主食,饭,盖浇饭
【加量不加价】招牌隆江猪脚饭,主食,饭,盖浇饭
炝土豆丝炒肉木桶饭（进店必购）,主食,饭,木桶饭
【老板推荐】隆江猪脚饭,主食,饭,盖浇饭
招牌隆江猪脚饭+卤蛋+时蔬+汤+沾水,主食,饭,盖浇饭
牛肉抓饭（肉筋）,主食,饭,焖饭
遐遇Tasty·招牌蟹黄拌饭,主食,饭,拌饭
【金厨推荐】双倍!招牌牛肉蛋炒饭*！,主食,饭,炒饭
土豆鸡肉盖饭,主食,饭,盖浇饭
牛肝菌炒牛肉炊饭,主食,饭,焖饭
新店福利｜太婆家常鸡汤饭（饭/粉/面自选）,主食,饭,泡饭
【招牌】28秒·小炒黄牛肉 · 盖浇饭,主食,饭,盖浇饭
东北盒饭（米饭➕4菜任选）,主食,饭,其他饭
【每日现卤】招牌隆江猪脚饭,主食,饭,盖浇饭
✨必点▲招牌先纪肘子饭✨,主食,饭,盖浇饭
农场鲜粳米小海鲜泡饭,主食,饭,泡饭
镇店腊味三宝煲仔饭(牛肉腊肉腊肠),主食,饭,煲仔饭
【长沙排队王】！生炸大鸡腿大王肉酱饭,主食,饭,盖浇饭
【镇店双拼】招牌剁椒猪脚饭1+1超值自选餐,主食,饭,盖浇饭
需要餐具,主食,饭,盖浇饭
【牛肉上新】新烤牛肉石锅拌饭  쇠고기를 굽다,主食,饭,拌饭
白切鸡套饭,主食,饭,其他饭
脆皮鸡烤肉拌饭沙拉酱口味,主食,饭,拌饭
任意两拼！14选2长沙爆炒木桶饭,主食,饭,木桶饭
鸡排の咖喱蛋包饭,主食,饭,其他饭
原味烤肉拌饭,主食,饭,拌饭
经典猪脚饭,主食,饭,盖浇饭
【烤肉+炸鸡】双拼拌饭（爆款）,主食,饭,拌饭
牵味招牌烤鸭饭,主食,饭,其他饭
*招牌正宗隆江猪脚饭（每日现卤）,主食,饭,盖浇饭
【✨爆款推荐】两荤两素任选（95%进店都会下单）,主食,饭,盖浇饭
〖两荤两素〗饭格子⭐荤素自选+米饭,主食,饭,其他饭
招牌牛油拌饭【料在饭下面 好吃拌着吃】,主食,饭,拌饭
鸭腿饭（时蔬+香肠+豆干+小菜）,主食,饭,盖浇饭
鸡公煲（小煲）+土豆+米饭1份,主食,饭,其他饭
招牌‖土家香肠腊肉双拼洋芋飯,主食,饭,盖浇饭
【隆江正宗】招牌猪脚饭+时蔬（去骨蹄髈肉）,主食,饭,盖浇饭
农家小炒肉饭|(经典招牌),主食,饭,木桶饭
『招牌』八旗府牛腩饭,主食,饭,盖浇饭
红烧肉➕西红柿鸡蛋盖浇饭,主食,饭,盖浇饭
香干炒肉擂饭（人气）,主食,饭,盖浇饭
正宗经典东北大饭包,主食,饭,其他饭
小炒鸡排煲仔饭,主食,饭,煲仔饭
雪菜辣肉蛋炒饭,主食,饭,炒饭
【双拼尝鲜】自选套餐一次吃爽,主食,饭,盖浇饭
【轻奢套餐】两荤两素自选套餐（含米饭,主食,饭,其他饭
鲜切牛肉广东菜心饭#好吃又掉秤,主食,饭,盖浇饭
经典石锅拌饭,主食,饭,拌饭
至尊三拼饭,主食,饭,盖浇饭
香肠饭,主食,饭,盖浇饭
招牌烤肉拌饭（四种小菜）,主食,饭,拌饭
《复购王》士耳其烤肉饭,主食,饭,拌饭
鸡枞菌肉丝炒饭,主食,饭,炒饭
【双拼】两荤一素自选（含米饭）,主食,饭,其他饭
必吃榜NO.1金牌猪脚饭,主食,饭,盖浇饭
【男人的浪漫】招牌隆江猪脚饭（去骨猪肘肉）,主食,饭,盖浇饭
老板舍得给 | 香炸猪排饭,主食,饭,盖浇饭
剁椒猪脚饭（大份）【肉卷+卤蛋+配菜+腌菜】,主食,饭,盖浇饭
招牌炭烤烧鸭饭,主食,饭,盖浇饭
腊味叉烧煲仔饭,主食,饭,煲仔饭
极炙板烧鸡腿肉元气丼饭,主食,饭,拌饭
双拼茶香鸡(鸡肉150g＋两素＋米饭＋茶水)）,主食,饭,盖浇饭
两荤一素（在单点荤素菜区域选，进行备注），,主食,饭,其他饭
牛油拌饭（料在底下，需搅拌哦）,主食,饭,拌饭
烧肉烧椒拌饭（猪肉）,主食,饭,拌饭
经典牛油拌饭,主食,饭,拌饭
【招牌】❤金牌猪脚饭+例汤,主食,饭,盖浇饭
两荤+两素纯东北做法（2荤+2素+米饭）,主食,饭,其他饭
鹅肉饭,主食,饭,盖浇饭
自选双拼饭套餐,主食,饭,盖浇饭
椰子鸡汤 米饭,主食,饭,泡饭
〖六星双拼〗招牌潮记自选两荤套餐,主食,饭,盖浇饭
米饭......单点不送,主食,饭,白米饭
任意双拼（备注菜品）➕2个配菜,主食,饭,拌饭
招牌肉饭,主食,饭,盖浇饭
铁板炒饭【饭菜一起】,主食,饭,炒饭
鸡腿卤肉饭,主食,饭,盖浇饭
【强烈推荐】隆江猪脚饭（蹄膀）,主食,饭,盖浇饭
【镇店招牌】吃肉自选双拼饭＋配菜自选2样,主食,饭,盖浇饭
【老板推荐】和风鸡排咖喱蛋包饭,主食,饭,其他饭
饭格子经典〖两荤两素〗荤素自选,主食,饭,其他饭
麻辣三羊排抓饭,主食,饭,焖饭
【秦始皇】鲜炒牛肉空心菜饭·诱人低脂工作餐·,主食,饭,盖浇饭
建德生炒鸡盖浇饭+瓦罐排骨汤,主食,饭,盖浇饭
鸡肉火腿焗饭,主食,饭,焗饭
·【T0P1】椒麻手撕鸡饭,主食,饭,其他饭
超值必吃2件套,主食,饭,盖浇饭
【门店TOP招牌】饭盒二荤二素自选（含米饭）,主食,饭,其他饭
【两大必点菜】劲脆鸡排の咖喱蛋包饭,主食,饭,其他饭
土豪四拼【烤肉+烤排+鸡排+腿排】+煎蛋/热狗肠/饮品三选一,主食,饭,拌饭
【人见人爱】四季豆炒肉木桶饭,主食,饭,木桶饭
正宗隆江猪脚饭+卤蛋+潮汕肉卷（招牌特惠）,主食,饭,盖浇饭
【爆款】牛肉蛋炒饭,主食,饭,炒饭
白菜饭,主食,饭,盖浇饭
【酸甜软糯】新疆番茄牛肉拌饭,主食,饭,拌饭
泰国香米咸饭,主食,饭,其他饭
招牌猪脚饭中份,主食,饭,盖浇饭
火烧云油鸡饭（微辣）,主食,饭,盖浇饭
【双拼】烤肉拌饭➕脆皮鸡（鸡腿肉）,主食,饭,拌饭
老太太石锅拌饭（有拌饭酱）,主食,饭,拌饭
三荤两素,主食,饭,其他饭
越南炸鸡饭,主食,饭,盖浇饭
【任意三拼】多款经典两荤一素任意拼盖码饭（现炒）,主食,饭,盖浇饭
小炒黄牛肉盖码饭+饮料,主食,饭,盖浇饭
【主食】极炙板烧鸡腿肉烧肉饭,主食,饭,盖浇饭
金奖腊肠+滑鸡+酱香排骨煲仔饭【开店畅销8年】,主食,饭,煲仔饭
招牌隆江猪脚饭中份+肉卷三片+卤蛋半个,主食,饭,盖浇饭
蜜汁鸭腿（鸭排）饭（搭配三时蔬+例汤）,主食,饭,盖浇饭
「江湖认证」隆江猪脚饭（肘子肉）,主食,饭,盖浇饭
任意双拼饭/送三个配菜（多种口味）,主食,饭,盖浇饭
✨大快朵颐✨招牌隆江猪脚饭【肉量增至150%】,主食,饭,盖浇饭
品达烤肉饭,主食,饭,拌饭
香辣滑鸡煲仔饭,主食,饭,煲仔饭
低脂金牌口水鸡+稻花香米饭,主食,饭,拌饭
｛精致｝台湾鸡排饭,主食,饭,盖浇饭
2荤菜➕1素菜任选【嘎嘎好吃】-饭管够儿,主食,饭,其他饭
【新客专享】星厨葱油鸡腿扒饭,主食,饭,盖浇饭
藤椒炒鸡饭,主食,饭,盖浇饭
招牌瓦香鸡米饭,主食,饭,盖浇饭
小炒黄牛肉拌饭丨擂椒拌饭,主食,饭,拌饭
烤牛肉拌饭+朝鲜族泡菜+海带汤（酱在饭里）,主食,饭,拌饭
两荤三素套餐,主食,饭,其他饭
大泽屋咖喱饭,主食,饭,盖浇饭
【任意三拼】多款经典任意拼盖码饭（现炒）,主食,饭,盖浇饭
黄焖鸡米饭,主食,饭,其他饭
【任意双拼】更多滋味 任意拼盖码饭（现炒）,主食,饭,盖浇饭
招牌猪脚饭（去骨蹄膀肉）,主食,饭,盖浇饭
招牌三鲜烫饭,主食,饭,泡饭
【经典】隆江猪脚饭＋饮料（大份多肉）,主食,饭,盖浇饭
【黑椒猪排】咖喱饭,主食,饭,盖浇饭
招牌满满的土豆炖牛肉拌饭饭（含米饭）,主食,饭,拌饭
【爆款】自选双拼饭+蔬菜+小菜+米饭,主食,饭,盖浇饭
猪脚拼脆皮五香鸭腿饭,主食,饭,盖浇饭
正宗隆江猪脚饭,主食,饭,盖浇饭
【镇店之宝】招牌隆江猪脚饭中份,主食,饭,盖浇饭
【镇店之宝】招牌隆江猪脚饭,主食,饭,盖浇饭
【20秒爆炒】招牌黄牛肉丨擂椒拌饭,主食,饭,拌饭
宫保鸡丁盖饭,主食,饭,盖浇饭
招牌砂锅原汤豆汤饭,主食,饭,泡饭
土豆牛腩饭|(软糯鲜美),主食,饭,木桶饭
招牌烤肉拌饭丨力推（含四种小菜微辣）,主食,饭,拌饭
【双拼】猪脚自选双拼饭【随意搭配】,主食,饭,盖浇饭
港式烧鸭饭,主食,饭,盖浇饭
招牌推荐：手撕鸭腿饭（送至宿舍楼下）,主食,饭,盖浇饭
招牌·北亭烧鸭【自选双拼饭】,主食,饭,盖浇饭
鸡排蛋包饭,主食,饭,盖浇饭
【多肉三拼】木桶饭‖无擂椒,主食,饭,木桶饭
九层塔双蛋肉丁饭（不可免辣）,主食,饭,盖浇饭
济州岛拌饭(常温),主食,饭,拌饭
『超级爆款』招牌隆江猪肘饭,主食,饭,拌饭
【爆款推荐】小炒黄牛肉盖码饭,主食,饭,盖浇饭
招牌脆皮烧鸭饭,主食,饭,盖浇饭
排骨牛肉香肠三拼煲仔饭,主食,饭,煲仔饭
针不戳 | 自选荤菜➕蟹黄捞饭/捞面（蟹黄单独打包）,主食,饭,捞饭
DIY任意烧味三拼饭（烧肉偏肥）,主食,饭,盖浇饭
两荤两素任你选【贼阔气】2款素菜自选,主食,饭,其他饭
【必点】牛肉滑蛋饭,主食,饭,盖浇饭
脆皮烧鸭饭,主食,饭,盖浇饭
【老板力荐】隆江猪脚饭,主食,饭,其他饭
【招牌双拼】擂椒木桶饭,主食,饭,木桶饭
招牌炒饭（自选加料）木桶蒸饭,主食,饭,炒饭
招牌隆江猪脚饭（标准版去骨蹄膀肉）,主食,饭,盖浇饭
炸鸡腿茄子饭,主食,饭,盖浇饭
正宗隆江猪脚饭(肘子肉),主食,饭,盖浇饭
双椒鸡丁盖饭/面,主食,饭,盖浇饭
【销冠王】炸鸡+咖喱双拼饭,主食,饭,盖浇饭
【镇店招牌】正宗隆江猪脚饭+3配菜,主食,饭,盖浇饭
炸鸡拌饭,主食,饭,拌饭
台湾卤肉+鱼香肉丝+番茄鸡蛋+主食,主食,饭,盖浇饭
【镇店之宝】招牌隆江猪脚饭(超多肉）+3配菜,主食,饭,盖浇饭
老太太肥牛拌饭（不辣，没有拌饭酱，需要请单点）,主食,饭,拌饭
五常大米饭,主食,饭,白米饭
五常大米香米饭6.5一斤那种,主食,饭,白米饭
当归鸡汤饭【推荐】当归+红枣+枸杞+老母鸡慢炖）,主食,饭,泡饭
特色手抓饭（带鸡腿）,主食,饭,焖饭
澄海狮头鹅肉饭（门店爆款售三万份）,主食,饭,盖浇饭
老坛酸菜野山椒蛋炒饭【很开胃】,主食,饭,炒饭
土豆胡萝卜牛肉焖饭,主食,饭,焖饭
什锦饭,主食,饭,盖浇饭
番番番茄牛丼饭（线下年销39999份）,主食,饭,盖浇饭
甜辣红烧肉拌饭（无法少肥肉微辣）,主食,饭,拌饭
特色洋芋饭，带有配菜，配汤,主食,饭,焖饭
竹筒饭（自选三荤两素）,主食,饭,焖饭
日式牛肉丼饭+无菌生蛋黄（伴在饭里很好吃，蛋黄）,主食,饭,盖浇饭
招牌！全腿饭 | 手枪大鸡腿 炒菜任选2种,主食,饭,盖浇饭
老菜脯炒饭,主食,饭,炒饭
招牌猪脚饭（配菜+卤蛋+肉卷）,主食,饭,盖浇饭
自选【双拼饭】,主食,饭,盖浇饭
自选烧味三拼饭,主食,饭,盖浇饭
芥兰牛肉饭【鲜肉】+牛骨汤,主食,饭,盖浇饭
小份黄焖鸡米饭｜好评榜首,主食,饭,其他饭
各位活爹，备注写电话,主食,饭,白米饭
双拼丨土耳其烤肉+土豆泥肉酱拌饭,主食,饭,拌饭
任选双拼+秘制酸菜+素菜,主食,饭,盖浇饭
两荤一素/自选三拼,主食,饭,盖浇饭
镇店招牌┃脆皮爆汁手枪腿饭【含◆两种配菜】,主食,饭,盖浇饭
隆江正宗猪脚饭（1包饮料）,主食,饭,盖浇饭
隆江猪脚饭（去骨蹄髈肉）,主食,饭,盖浇饭
隆江猪脚饭（正宗潮汕味）,主食,饭,盖浇饭
【高复购】爆款咖喱炸鸡饭,主食,饭,盖浇饭
【首厨力荐】｜招牌隆江猪脚饭,主食,饭,盖浇饭
【随心双拼】创意自选双拼组合,主食,饭,盖浇饭
【镇店招牌】筋道馋嘴牛肉饭+自选四份免费配菜,主食,饭,盖浇饭
【经典】隆江猪脚饭（大份多肉）,主食,饭,盖浇饭
【爆款热销】招牌黄焖鸡➕蔬菜➕米饭,主食,饭,其他饭
【爆款热卖】劲脆鸡排咖喱饭,主食,饭,盖浇饭
【点评top】黯然销魂叉烧饭（默认熟蛋）,主食,饭,盖浇饭
【推荐】烧鸭+叉烧双拼饭,主食,饭,盖浇饭
【店长推荐】营养双拼饭,主食,饭,盖浇饭
【大师招牌】辣椒炒肉丨擂椒拌饭,主食,饭,拌饭
【升级加量】隆江擂椒猪脚饭➕自选灵魂配菜,主食,饭,盖浇饭
鸡蛋火腿拌饭,主食,饭,拌饭
【99%回购】~超值百搭自选双拼手抓饭,主食,饭,焖饭
『新店冲销量』火腿肠土鸡蛋野葱猛火炒饭,主食,饭,炒饭
（大份）口味自选脆皮鸡饭,主食,饭,盖浇饭
大粒牛肉石锅拌饭,主食,饭,拌饭
剁椒牛肉*牛油拌饭【会上瘾那种】,主食,饭,拌饭
米饭（1份）,主食,饭,白米饭
两荤一素任你选【贼阔气】（带米饭）,主食,饭,其他饭
乐选鸡排咖喱蛋包饭,主食,饭,其他饭
两荤一素盒饭（自选）,主食,饭,其他饭
金牌剁椒牛腩饭,主食,饭,盖浇饭
工作餐随心配（含米饭）不点菜,主食,饭,其他饭
【三生三世】！生炸大鸡腿肉酱饭,主食,饭,盖浇饭
烧鸭腿➕手撕鸡双拼饭,主食,饭,盖浇饭
【二荤二素】（含米饭）饭盒荤素自选【本店招牌】,主食,饭,其他饭
六荤八素特惠单人套餐（自选主食1份）麻辣香锅冒菜可选,主食,饭,其他饭
烤鸭拌饭小份+酸辣土豆丝+小青菜+鸡蛋+米饭,主食,饭,拌饭
勼米·烤鸡肉拌饭,主食,饭,拌饭
【厚切2.0加量版】蒲烧鳗鱼饭&四样小菜,主食,饭,盖浇饭
潮汕风味正宗隆江猪脚饭小份+猪脚+肉卷+豆干+菜,主食,饭,盖浇饭
笋干炒肉煲仔饭ぃ特色笋干,主食,饭,煲仔饭
【土豪】大份隆江猪脚饭（肉多多）,主食,饭,盖浇饭
深海花甲肉炒蛋,主食,饭,盖浇饭
经典三羊排抓饭,主食,饭,焖饭
【店长力荐】野山椒牛肉蛋炒饭+免费小菜+饮料（本店招牌）,主食,饭,炒饭
⭐『全家福炒饭』里脊+肉柳+腊肠+火腿+鸡蛋+三素,主食,饭,炒饭
黄金鸡排咖喱蛋包饭,主食,饭,其他饭
【招牌】烧鸭饭,主食,饭,盖浇饭
黯然销魂饭+港式茶饮,主食,饭,盖浇饭
汕头鹅肉饭（招牌）,主食,饭,盖浇饭
【招牌好吃】辣椒炒肉煲仔饭✿辣椒比肉还好吃,主食,饭,煲仔饭
正宗隆江猪脚饭(不辣),主食,饭,盖浇饭
瓦香鸡米饭小份,主食,饭,盖浇饭
稻花香米饭,主食,饭,白米饭
【本店爆款】两荤两素格子自选（含米饭）,主食,饭,其他饭
招牌鳗鱼饭【香嫩】,主食,饭,盖浇饭
招牌里脊老妈烫饭,主食,饭,泡饭
豆角炒饭,主食,饭,炒饭
土家辣椒炒肉盖码饭【鲜辣与猪肉的醇厚融合】,主食,饭,盖浇饭
《鸭》腿饭套餐,主食,饭,盖浇饭
（干饭）老汉青椒炒肉+米饭,主食,饭,盖浇饭
招牌猪脚饭（去骨蹄髈肉）,主食,饭,盖浇饭
食寸卤肉饭(含米饭送小菜),主食,饭,盖浇饭
蹦蹦鸡米饭(好吃肉多)含米饭,主食,饭,盖浇饭
燃爆·秘制麻辣烤鱼饭,主食,饭,其他饭
【镇店之宝】隆江猪脚饭+卤豆干+卤蛋半个,主食,饭,盖浇饭
【8荤8素】超级豪华蛋炒饭丨888发发发,主食,饭,炒饭
青椒牛肉丝蛋炒饭(只用新鲜牛肉丝),主食,饭,炒饭
【鲜汁美味】港式鲜汁培根滑蛋饭,主食,饭,盖浇饭
超级烧鸭饭（鸭肉超足）,主食,饭,盖浇饭
招牌两荤两素,主食,饭,白米饭
隆江猪脚饭+卤蛋十肉卷十酸菜十蔬菜+清凉茶或例汤,主食,饭,盖浇饭
一荤一素套餐,主食,饭,其他饭
二荤二素（盒饭）,主食,饭,其他饭
双拼饭,主食,饭,盖浇饭
一荤三素➕米饭（自选）,主食,饭,其他饭
店长推荐：鲜虾仁蛋炒饭,主食,饭,炒饭
三拼卤肉饭（自选三个菜最多两个荤菜）,主食,饭,盖浇饭
『必須招牌!!』香酥鸡排·咖喱蛋包饭#,主食,饭,其他饭
『店长推荐』超满足招牌软糯猪脚饭,主食,饭,盖浇饭
元气肥牛拼鸡腿肉双拼饭,主食,饭,盖浇饭
任选双拼（饭菜不分开）一份盖饭两种菜双拼,主食,饭,其他饭
任意双土豆泥拌饭,主食,饭,拌饭
土鸡蛋野葱猛火炒饭,主食,饭,炒饭
人气三拼#滑鸡+排骨+腊肠煲仔饭三拼,主食,饭,煲仔饭
野山椒牛肉蛋炒饭,主食,饭,炒饭
一荤两素（菜品随机搭配）,主食,饭,其他饭
惊喜两荤菜➕2素菜任选【嘎嘎好吃】（饭管够儿）,主食,饭,其他饭
原味干豆腐饭包（带叶）,主食,饭,其他饭
隆江猪肘饭,主食,饭,盖浇饭
辣炒猪肉拌饭+泡菜,主食,饭,拌饭
手工炒制蟹黄拌饭/拌面,主食,饭,拌饭
招牌口水鸡+菜饭+骨汤,主食,饭,盖浇饭
招牌咸糯米饭,主食,饭,焖饭
腊味双拼煲仔饭（腊肠+腊肉）,主食,饭,煲仔饭
腊味双拼煲仔饭,主食,饭,煲仔饭
【老板推荐】鲍汁黄焖鸡➕土豆➕米饭❤️,主食,饭,其他饭
招牌猪脚饭（蹄髈）大份,主食,饭,盖浇饭
【经典湘菜】辣椒炒肉 盖码饭,主食,饭,盖浇饭
招牌蜜汁烤肉拌饭,主食,饭,拌饭
【男人的浪漫】招牌隆江猪脚饭➕卤蛋➕肉卷➕蔬菜卷,主食,饭,盖浇饭
[长沙排队王]生炸大鸡腿大王肉酱饭,主食,饭,盖浇饭
【爆款】翅根双拼饭（本店销冠）,主食,饭,盖浇饭
◆◆◆◆米饭,主食,饭,白米饭
杂锦煲仔饭（镇店招牌）,主食,饭,煲仔饭
【招牌菜】台湾三杯鸡 东北大米盖码饭,主食,饭,盖浇饭
【招牌必点】土豆牛腩饭,主食,饭,盖浇饭
♥双倍肉量｜招牌自选双拼猛火炒饭,主食,饭,炒饭
猪油拌饭,主食,饭,拌饭
沙拉烤肉脆皮鸡双拼饭,主食,饭,拌饭
❤️【豪华三拼】2荤1素自选盖浇饭,主食,饭,盖浇饭
【强烈推荐】牛肉串拌饭,主食,饭,拌饭
炒饭套餐+鸡腿,主食,饭,炒饭
【单人套餐土豪款】肉多多猪脚饭,主食,饭,盖浇饭
【力推】奥尔良腿排+眷村卤肉双拼饭,主食,饭,盖浇饭
糖醋里脊盖浇饭,主食,饭,盖浇饭
烤五花拌饭,主食,饭,拌饭
鸡腿饭,主食,饭,盖浇饭
精选招牌隆江猪脚饭大份（肉多多）,主食,饭,盖浇饭
【二荤二素 销量霸主】饭盒荤素自选（含米饭）,主食,饭,其他饭
【两荤两素自选饭】本店招牌,主食,饭,其他饭
爆款三拼！❤️22选3长沙爆炒盖码饭,主食,饭,盖浇饭
『现炸现出!!』金炸脆鸡排·咖喱蛋包饭,主食,饭,其他饭
『爆款五福』食神煲仔饭（见描述）！,主食,饭,煲仔饭
【肉多量足】自选土豪三拼煲仔饭,主食,饭,煲仔饭
猪脚饭（大份）豆干+青菜+酸豆角专享套餐,主食,饭,盖浇饭
自选三拼/两荤一素（分量足）,主食,饭,其他饭
自选三拼/一荤两素（分量足）,主食,饭,盖浇饭
招牌牛腩饭,主食,饭,盖浇饭
焖饼炒鸡单人餐         [便宜还吃的好],主食,饭,焖饭
招牌牛油拌饭【点吧！不会后悔的】,主食,饭,拌饭
三杯鸡米饭套餐,主食,饭,盖浇饭
香干炒肉盖浇饭,主食,饭,盖浇饭
（店长推荐）腊肠拼叉烧煲仔饭,主食,饭,煲仔饭
干巴菌牛肝菌肉丝炒饭,主食,饭,炒饭
脆皮鸡腿饭,主食,饭,其他饭
招牌手撕鸡饭，,主食,饭,盖浇饭
腊味煲仔饭【砂锅直送】【配青菜、葱末、煲仔饭酱油】,主食,饭,煲仔饭
【进店必吃】脆皮烧鸭饭（搭配三时蔬例汤）,主食,饭,盖浇饭
[千年传承] 隆江猪脚饭,主食,饭,盖浇饭
两荤一素自选+米饭,主食,饭,其他饭
烤鸭泡饭,主食,饭,泡饭
陈栗记牛腩饭,主食,饭,盖浇饭
门店TOP豪华两荤两素招牌自选｜饭格子（含米饭）,主食,饭,其他饭
【你我喜爱】良田排骨饭,主食,饭,盖浇饭
巴西烤肉土豆泥盖饭,主食,饭,盖浇饭
