item_name	category_name	cate_1_name	cate_2_name	cate_3_name
招牌潮汕砂锅鲍鱼海参鱼片粥	粥	主食	粥	
招牌炒三鲜	热菜	菜品	热菜	
招牌炒粉丝	其他粉	主食	粉	其他粉
招牌炖牛肉	热菜	菜品	热菜	
招牌热汤面	汤面	主食	面	汤面
招牌煮鸡蛋韭菜	饺子	主食	饺子	
招牌特色豆腐汤饭	泡饭	主食	饭	泡饭
招牌状元及第粥	粥	主食	粥	
招牌生滚猪肉粥	粥	主食	粥	
招牌番茄挂面汤	汤面	主食	面	汤面
招牌番茄煎蛋面	汤面	主食	面	汤面
招牌番茄牛肉面	汤面	主食	面	汤面
招牌白菜炖豆腐	热菜	菜品	热菜	
招牌皮蛋瘦肉粥	粥	主食	粥	
招牌精品老鸭粉丝汤	其他粉	主食	粉	其他粉
招牌素炒面	炒面	主食	面	炒面
招牌紫米饭	盖浇饭	主食	饭	盖浇饭
招牌红枣八宝粥	粥	主食	粥	
招牌绿豆粥	粥	主食	粥	
招牌罗宋汤	汤羹	菜品	汤羹	
招牌美味海鲜粥	粥	主食	粥	
招牌老北京打卤面	盖浇面	主食	面	盖浇面
招牌老汤面	汤面	主食	面	汤面
招牌老鸭汤	汤羹	菜品	粉	其他粉
招牌老鸭粉丝汤	其他粉	主食	粉	其他粉
招牌自制手打鱼丸汤	汤羹	菜品	汤羹	
招牌花胶乌鸡炖汤	汤羹	菜品	汤羹	
招牌芸豆饭	其他饭	主食	饭	其他饭
招牌芹菜鸡肉炒米粉	米线	主食	粉	米线
招牌茄子打卤面	盖浇面	主食	面	盖浇面
招牌茄子盖浇饭	盖浇饭	主食	饭	盖浇饭
招牌茄子盖饭	盖浇饭	主食	饭	盖浇饭
招牌茄子饭	盖浇饭	主食	饭	盖浇饭
招牌营养五红粥	粥	主食	粥	
招牌营养沙汤	汤羹	菜品	汤羹	
招牌蔬菜瘦肉粥	粥	主食	粥	
招牌虾蟹粥	粥	主食	粥	
招牌蛋花汤	汤羹	菜品	汤羹	
招牌西红柿鸡蛋打卤面	盖浇面	主食	面	盖浇面
招牌豆腐汤	汤羹	菜品	汤羹	
招牌酸萝卜老鸭汤	汤羹	菜品	汤羹	
招牌酸辣白菜	热菜	菜品	热菜	
招牌重庆清汤小面	汤面	主食	面	汤面
招牌金黄南瓜粥	粥	主食	粥	
招牌风味大拌菜	凉菜	菜品	凉菜	
招牌香菇面	其他菜品	其他	其他菜品	
招牌鱼汤娃娃菜	热菜	菜品	热菜	
招牌鱼汤面	汤面	主食	面	汤面
招牌鲜虾粥	粥	主食	粥	
招牌鸡丝荞面	拌面	主食	面	拌面
招牌鸡胸肉荞麦面	凉面	主食	面	凉面
招牌鸡蛋面	汤面	主食	面	汤面
招牌黄焖鸡千张小白菜十米饭	其他菜品	其他	其他菜品	
招牌黄焖鸡小白菜土豆金针菇十米饭	其他菜品	其他	其他菜品	
拼盘凉拌菜	凉菜	菜品	凉菜	
拼盘小凉菜	凉菜	菜品	凉菜	
拾全八宝粥	粥	主食	粥	
拾全腊八粥	粥	主食	粥	
拿手大拌菜	凉菜	菜品	凉菜	
拿手菜煎炖黄花鱼	热菜	菜品	热菜	
捞汁凉拌菜	凉菜	菜品	凉菜	
捞汁圆白菜	凉菜	菜品	凉菜	
捞汁大拌菜	凉菜	菜品	凉菜	
捞汁西生菜	凉菜	菜品	凉菜	
排骨东瓜汤	汤羹	菜品	汤羹	
排骨冬瓜汤	汤羹	菜品	汤羹	
排骨冬瓜玉米汤	汤羹	菜品	汤羹	
排骨加虾粥	粥	主食	粥	
排骨土豆黄豆芽米饭	其他菜品	其他	其他菜品	
排骨小白菜	热菜	菜品	热菜	
排骨小白菜炖豆腐	热菜	菜品	热菜	
排骨山药汤	汤羹	菜品	汤羹	
排骨山药粥	粥	主食	粥	
排骨干贝粥	粥	主食	粥	
排骨明虾粥	粥	主食	粥	
排骨汤炖素菜含米饭	其他菜品	其他	其他菜品	
排骨海带汤	汤羹	菜品	汤羹	
排骨海带瓦罐汤	汤羹	菜品	汤羹	
排骨炖东北豆角	热菜	菜品	热菜	
排骨炖冬瓜	热菜	菜品	热菜	
排骨炖冻豆腐粉条酸菜	热菜	菜品	热菜	
排骨炖土豆	热菜	菜品	热菜	
排骨炖土豆豆腐双人份	热菜	菜品	热菜	
排骨炖土豆豆角	热菜	菜品	热菜	
排骨炖小白菜	热菜	菜品	热菜	
排骨炖山药	热菜	菜品	热菜	
排骨炖玉米汤	汤羹	菜品	汤羹	
排骨炖藕汤	汤羹	菜品	汤羹	
排骨炖豆腐	热菜	菜品	热菜	
排骨炖豆腐白菜	热菜	菜品	热菜	
排骨炖豆角	热菜	菜品	热菜	
排骨炖豆角土豆	热菜	菜品	热菜	
排骨炖豆角粉条	热菜	菜品	热菜	
排骨玉米汤	汤羹	菜品	汤羹	
排骨玉米粥	粥	主食	粥	
排骨瘦肉粥	粥	主食	粥	
排骨白萝卜汤	汤羹	菜品	汤羹	
排骨芋头汤	汤羹	菜品	汤羹	
排骨芋头粥	粥	主食	粥	
排骨花生粥	粥	主食	粥	
排骨苦瓜汤	汤羹	菜品	汤羹	
排骨莲藕汤	汤羹	菜品	汤羹	
排骨莲藕汤泡饭	泡饭	主食	饭	泡饭
排骨萝卜汤	汤羹	菜品	汤羹	
排骨虫草花炖冬瓜	热菜	菜品	热菜	
排骨豆腐小白菜	热菜	菜品	热菜	
排骨连藕汤	汤羹	菜品	汤羹	
排骨霍伏洋参须汤	汤羹	菜品	汤羹	
排骨青菜粥	粥	主食	粥	
探花八宝粥	粥	主食	粥	
推荐皮蛋瘦肉粥	粥	主食	粥	
搭配最多的圆生菜	浇头	其他	浇头	
摊摊面清汤	汤面	主食	面	汤面
擂辣椒炒花菜	热菜	菜品	热菜	
擂辣椒炒菜花	热菜	菜品	热菜	
攸县小炒香干	热菜	菜品	热菜	
攸县香干饭	木桶饭	主食	饭	木桶饭
敖汉小米粥	粥	主食	粥	
整个娃娃菜	浇头	菜品	浇头	
文华鲜虾粥	粥	主食	粥	
文武火白粥	粥	主食	粥	
文火东北大碴子粥	粥	主食	粥	
文火南瓜粥	粥	主食	粥	
文火慢炖白粥	粥	主食	粥	
文火炖萝卜	热菜	菜品	热菜	
文火煲白粥	粥	主食	粥	
文火白米粥	粥	主食	粥	
文火腊八粥	粥	主食	粥	
文火营养白米粥	粥	主食	粥	
文蛤苦瓜汤	汤羹	菜品	汤羹	
文蛤豆腐汤	汤羹	菜品	汤羹	
新品果蔬大拌菜	凉菜	菜品	凉菜	
新品特色八宝粥	粥	主食	粥	
新年清炒西兰花	热菜	菜品	热菜	
新年炝炒圆白菜	热菜	菜品	热菜	
新式炒合菜	热菜	菜品	热菜	
新派南瓜粥	粥	主食	粥	
新派大拌菜	凉菜	菜品	凉菜	
新版皮蛋瘦肉粥	粥	主食	粥	
新疆番茄炖牛腩	热菜	菜品	热菜	
新疆番茄牛肉面	汤面	主食	面	汤面
新疆素抓饭	炒饭	主食	饭	炒饭
新疆阳光大拌菜	凉菜	菜品	凉菜	
新西红柿鸡蛋汤	汤羹	菜品	汤羹	
新鲜乌鸡炖汤	汤羹	菜品	汤羹	
新鲜娃娃菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
新鲜嫩白菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
新鲜小油菜	浇头	其他	浇头	
新鲜油麦菜	浇头	其他	浇头	
方盒白米饭	白米饭	主食	饭	白米饭
方鱼炒芥兰	热菜	菜品	热菜	
无丝豆角炒肉丝	热菜	菜品	热菜	
无淀粉小米粥	粥	主食	粥	
无淀粉红豆稀饭	粥	主食	粥	
无淀粉肉丸汤	汤羹	菜品	汤羹	
无糖小米南瓜粥	粥	主食	粥	
无糖小米粥	粥	主食	粥	
无糖纯绿豆粥	粥	主食	粥	
无肉滋补鸡汤	汤羹	菜品	汤羹	
无花果炖猪肺	汤羹	菜品	汤羹	
无花果炖瘦肉汤	汤羹	菜品	汤羹	
无花果炖鸡脚	热菜	菜品	热菜	
无花果陈皮炖雪梨	其他甜品	甜点	其他甜品	
日式主题荞麦面	健康餐	色拉轻食	健康餐	
日式乌冬面	其他菜品	其他	面	乌冬面
日式味噌汤	汤羹	菜品	汤羹	
日式小泡菜	凉菜	菜品	凉菜	
日式时蔬炒乌东面	乌冬面	主食	面	乌冬面
日式炒时蔬	热菜	菜品	热菜	
日式玉子乌冬面	乌冬面	主食	面	乌冬面
日式白米饭	白米饭	主食	饭	白米饭
日式荞麦面	凉面	主食	面	凉面
日式菌菇海鲜粥	粥	主食	粥	
日式裙带菜	凉菜	菜品	凉菜	
日式香烤豆腐荞麦面	健康餐	色拉轻食	健康餐	
日式鸡肉粥	粥	主食	粥	
日本乌冬面	乌冬面	主食	面	乌冬面
日本豆腐炒虾仁	热菜	菜品	热菜	
日本豆腐炒青椒	热菜	菜品	热菜	
早点八宝粥	粥	主食	粥	
早点小米粥	粥	主食	粥	
早点绿豆粥	粥	主食	粥	
早点饸络面	汤面	主食	面	汤面
早餐伴侣八宝菜	凉菜	菜品	凉菜	
早餐南瓜粥	粥	主食	粥	
早餐小米粥	粥	主食	粥	
早餐橄榄菜	凉菜	菜品	凉菜	
早餐红糖大米粥	粥	主食	粥	
早餐营养八宝粥	粥	主食	粥	
早餐营养小米粥	粥	主食	粥	
旭光大拌菜	凉菜	菜品	凉菜	
时令大拌菜	凉菜	菜品	凉菜	
时令小份汤	汤羹	菜品	汤羹	
时令炒青蔬	热菜	菜品	热菜	
时令菌菇面	汤面	主食	面	汤面
时令蔬菜粥	粥	主食	粥	
时蔬大三鲜面	汤面	主食	面	汤面
时蔬大拌菜	凉菜	菜品	凉菜	
时蔬小炒皇	热菜	菜品	热菜	
时蔬炒山药	热菜	菜品	热菜	
时蔬炒牛柳	热菜	菜品	热菜	
时蔬炒面加蛋	炒面	主食	面	炒面
时蔬烫青菜	热菜	菜品	热菜	
时蔬疙瘩汤	汤羹	菜品	汤羹	
时蔬白勺青菜	热菜	菜品	热菜	
时蔬绿叶菜	热菜	菜品	热菜	
时蔬茄汁面	汤面	主食	面	汤面
时蔬菌菇面	汤面	主食	面	汤面
时蔬菜泡饭	泡饭	主食	饭	泡饭
时蔬蘸酱菜	凉菜	菜品	凉菜	
时蔬虾仁炒饭	炒饭	主食	饭	炒饭
时蔬虾滑汤	汤羹	菜品	汤羹	
时蔬蛋炒河粉	其他粉	主食	粉	其他粉
时蔬蛋炒饭	炒饭	主食	饭	炒饭
旺旺豆腐汤	汤羹	菜品	汤羹	
昂公豆腐汤	汤羹	菜品	汤羹	
昂刺鱼炖豆腐	热菜	菜品	热菜	
昂刺鱼豆腐汤	汤羹	菜品	汤羹	
昆明高山娃娃菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
明太鱼炖豆腐	热菜	菜品	热菜	
明太鱼豆芽粥	粥	主食	粥	
明火瑶柱白粥	粥	主食	粥	
明火靓白粥	粥	主食	粥	
明炉老火煲白粥	粥	主食	粥	
明目枸杞牛肉汤	汤羹	菜品	汤羹	
明目桂圆枸杞粥	粥	主食	粥	
明目红枣枸杞粥	粥	主食	粥	
明虾干贝粥	粥	主食	粥	
明虾虾菇粥	粥	主食	粥	
星爷推荐手打鱼丸汤	汤羹	菜品	汤羹	
春拆骨肉酸菜炖豆腐	热菜	菜品	热菜	
春菜咸骨粥	粥	主食	粥	
春菜排骨粥	粥	主食	粥	
春菜瘦肉粥	粥	主食	粥	
春菜肉末粥	粥	主食	粥	
春饼卷合菜	热菜	菜品	饼/囊/馍	春饼
春饼卷和菜	春饼	主食	饼/囊/馍	春饼
春饼炒合菜	春饼	主食	饼/囊/馍	春饼
晋来顺酸汤面	汤面	主食	面	汤面
晨之味黑米粥	粥	主食	粥	
普宁豆酱炒春菜	热菜	菜品	热菜	
普宁豆酱炒红薯叶	热菜	菜品	热菜	
普普通通干锅花菜	热菜	菜品	热菜	
普通刀削面	其他面	主食	面	其他面
晶莹白玉粥	粥	主食	粥	
暖心八宝粥	粥	主食	粥	
暖心南瓜小米粥	粥	主食	粥	
暖心南瓜粥	粥	主食	粥	
暖心小米南瓜粥	粥	主食	粥	
暖心小米粥	粥	主食	粥	
暖心白米粥	粥	主食	粥	
暖心红枣银耳汤	糖水/炖品	甜点	糖水/炖品	
暖心红豆汤	糖水/炖品	甜点	糖水/炖品	
暖心红豆粥	粥	主食	粥	
暖心红豆黑米粥	粥	主食	粥	
暖心邂逅丨黑米红枣桂圆粥	粥	主食	粥	
暖心银耳汤	糖水/炖品	甜点	糖水/炖品	
暖心黑米粥	粥	主食	粥	
暖暖的小米粥	粥	主食	粥	
暖暖腊八粥	粥	主食	粥	
暖胃小碴粥	粥	主食	粥	
暖胃小米南瓜粥	粥	主食	粥	
暖胃小米粥	粥	主食	粥	
暖胃牛肉低卡饭拌饭	健康餐	色拉轻食	健康餐	
暖胃猪肚鸡汤	汤羹	菜品	汤羹	
暖胃红糖粥	粥	主食	粥	
暖胃红薯粥	粥	主食	粥	
暖胃黑米粥	粥	主食	粥	
曼玲地瓜粥	粥	主食	粥	
曼玲紫薯黑米粥	粥	主食	粥	
曼玲聚福八宝粥	粥	主食	粥	
曼谷炒蔬菜	热菜	菜品	热菜	
最爱南瓜汤	热菜	菜品	热菜	
有一个生菜粥	粥	主食	粥	
有味大拌菜	凉菜	菜品	凉菜	
有机养生鱼丸汤	汤羹	菜品	汤羹	
有机南瓜粥	粥	主食	粥	
有机大白菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
有机大碗花菜	热菜	菜品	热菜	
有机娃娃菜	蔬菜类	烧烤	蔬菜类	
有机小米粥	粥	主食	粥	
有机时蔬炒饼	其他主食	主食	其他主食	
有机田园青菜粥	粥	主食	粥	
有机番茄炒蛋	热菜	菜品	热菜	
有机白米饭	白米饭	主食	饭	白米饭
有机米瘦肉粥	粥	主食	粥	
有机花菜炒肉	热菜	菜品	热菜	
有机菜花炒肉	热菜	菜品	热菜	
有机青菜玉米粥	粥	主食	粥	
有机青菜粥	粥	主食	粥	
朝鲜族嫩豆腐汤	汤羹	菜品	汤羹	
朝鲜族拌蕨菜	凉菜	菜品	凉菜	
朝鲜族荞麦冷面	凉面	主食	面	凉面
朝鲜素冷面	凉面	主食	面	凉面
朝鲜荞麦冷面	凉面	主食	面	凉面
朝鲜风味炖鳕鱼	热菜	菜品	热菜	
木桶千叶豆腐饭	木桶饭	主食	饭	木桶饭
木桶蒸米饭	白米饭	主食	饭	白米饭
木瓜养肤粥	粥	主食	粥	
木耳丝瓜炒鸡蛋	热菜	菜品	热菜	
木耳兰豆炒山药	热菜	菜品	热菜	
木耳冬瓜蛋花儿汤	汤羹	菜品	汤羹	
木耳南瓜汤	汤羹	菜品	汤羹	
木耳大白菜	热菜	菜品	热菜	
木耳娃娃菜	热菜	菜品	热菜	
木耳小白菜	热菜	菜品	热菜	
木耳山药炒秋葵	热菜	菜品	热菜	
木耳山药炒肉片	热菜	菜品	热菜	
木耳山药炒虾球	热菜	菜品	热菜	
木耳山药炒青瓜	热菜	菜品	热菜	
木耳拌菠菜	凉菜	菜品	凉菜	
木耳毛葱炒笨鸡蛋	热菜	菜品	热菜	
木耳炒五香干豆腐半份	热菜	菜品	热菜	
木耳炒入主食	浇头	其他	浇头	
木耳炒大白菜	热菜	菜品	热菜	
木耳炒山药	热菜	菜品	热菜	
木耳炒山药小份	热菜	菜品	热菜	
木耳炒山葯	热菜	菜品	热菜	
木耳炒有机花菜	热菜	菜品	热菜	
木耳炒油菜	热菜	菜品	热菜	
木耳炒淮山	热菜	菜品	热菜	
木耳炒牛肉	热菜	菜品	热菜	
木耳炒白菜	蔬菜类	菜品	配菜	蔬菜类
木耳炒白菜干豆腐	热菜	菜品	热菜	
木耳炒白菜片	热菜	菜品	热菜	
木耳炒肉丝	热菜	菜品	热菜	
木耳炒肉沫	热菜	菜品	热菜	
木耳炒肉煲仔	煲仔饭	主食	饭	煲仔饭
木耳炒肉片	热菜	菜品	热菜	
木耳炒肉盖浇饭	盖浇饭	主食	饭	盖浇饭
木耳炒肉盖饭	盖浇饭	主食	饭	盖浇饭
木耳炒肉面	盖浇面	主食	面	盖浇面
木耳炒肉饭	盖浇饭	主食	饭	盖浇饭
木耳炒腐竹	热菜	菜品	热菜	
木耳炒芹菜	热菜	菜品	热菜	
木耳炒藕片	热菜	菜品	热菜	
木耳炒蛋盖米	盖浇饭	主食	饭	盖浇饭
木耳炒蛋盖饭	盖浇饭	主食	饭	盖浇饭
木耳炒蛋粉干	米线	主食	粉	米线
木耳炒蛋饭	盖浇饭	主食	饭	盖浇饭
木耳炒西兰花	热菜	菜品	热菜	
木耳炒青菜	热菜	菜品	热菜	
木耳炒香菇	凉菜	菜品	凉菜	
木耳炒鸡蛋	热菜	菜品	热菜	
木耳炒鸡蛋小份	热菜	菜品	热菜	
木耳烧白菜	热菜	菜品	热菜	
木耳甜豆炒山药	热菜	菜品	热菜	
木耳甜豆炒百合	热菜	菜品	热菜	
木耳白菜炒肉	热菜	菜品	热菜	
木耳白菜爆豆腐小碗菜	热菜	菜品	热菜	
木耳肉丝加米饭	其他菜品	其他	其他菜品	
木耳肉丝套饭	其他饭	主食	饭	其他饭
木耳肉丝盖浇饭	盖浇饭	主食	饭	盖浇饭
木耳肉丝豆腐汤	汤羹	菜品	汤羹	
木耳肉丝面	汤面	主食	面	汤面
木耳肉丝饭	盖浇饭	主食	饭	盖浇饭
木耳肉片盖饭	盖浇饭	主食	饭	盖浇饭
木耳肉片饭	盖浇饭	主食	饭	盖浇饭
木耳肉蓉汤	汤羹	菜品	汤羹	
木耳荷兰豆炒山药	热菜	菜品	热菜	
木耳荷兰豆炒肉片	热菜	菜品	热菜	
木耳西芹肉丝饭	盖浇饭	主食	饭	盖浇饭
木耳青椒肉丝盖饭	盖浇饭	主食	饭	盖浇饭
木耳面筋冷面	凉面	主食	面	凉面
木耳面筋面	汤面	主食	面	汤面
木耳鸡柳盖饭	盖浇饭	主食	饭	盖浇饭
木耳鸡蛋炒瓜片	热菜	菜品	热菜	
木耳鸡蛋炒肉	热菜	菜品	热菜	
木耳鸡蛋炒菜	热菜	菜品	热菜	
木耳鸡蛋盖饭	盖浇饭	主食	饭	盖浇饭
木耳鸡蛋饭	盖浇饭	主食	饭	盖浇饭
木耳黄瓜丝炒鸡蛋	热菜	菜品	热菜	
木耳黄瓜拌饭	拌饭	主食	饭	拌饭
木耳黄花菜	热菜	菜品	热菜	
木须小油菜	热菜	菜品	热菜	
木须小白菜	热菜	菜品	热菜	
木须打卤面	盖浇面	主食	面	盖浇面
木须柿子汤	汤羹	菜品	汤羹	
木须柿子浇汁饭	盖浇饭	主食	饭	盖浇饭
木须柿子炒面	炒面	主食	面	炒面
木须柿子盖浇饭	盖浇饭	主食	饭	盖浇饭
木须柿子盖饭	盖浇饭	主食	饭	盖浇饭
木须柿子饭	盖浇饭	主食	饭	盖浇饭
木须瓜片小份带米饭	热菜	菜品	热菜	
木须瓜片汤	汤羹	菜品	汤羹	
木须瓜片盖饭	盖浇饭	主食	饭	盖浇饭
木须肉十米饭	其他菜品	其他	其他菜品	
木须肉小份菜	热菜	菜品	热菜	
木须肉小炒	热菜	菜品	热菜	
木须肉小炒加米饭	盖浇饭	主食	饭	盖浇饭
木须肉炒菜	热菜	菜品	热菜	
木须肉片盖浇饭	盖浇饭	主食	饭	盖浇饭
木须肉盖浇饭	盖浇饭	主食	饭	盖浇饭
木须苦瓜炒虾仁	热菜	菜品	热菜	
木须黄瓜小碗菜	凉菜	菜品	凉菜	
木须黄瓜盖饭	盖浇饭	主食	饭	盖浇饭
本地姜汤面	汤面	主食	面	汤面
本地小青菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
本地山羊纯羊肉汤	汤羹	菜品	汤羹	
本地毛青菜	热菜	菜品	热菜	
本地老鸭索面	汤面	主食	面	汤面
本地芹菜炒肉	热菜	菜品	热菜	
本家老娘疙瘩汤	汤羹	菜品	汤羹	
本帮长寿菜	凉菜	菜品	凉菜	
本店秘制酸包菜	热菜	菜品	热菜	
术后清炖乌鸡汤	汤羹	菜品	汤羹	
术后鸽子汤	汤羹	菜品	汤羹	
朴素的蛋炒饭	炒饭	主食	饭	炒饭
朴素鲜菌汤	汤羹	菜品	汤羹	
杂丸粗粮面	汤面	主食	面	汤面
杂磨炒土豆片	热菜	菜品	热菜	
杂粮八宝粥	粥	主食	粥	
杂粮包外婆菜	馒头	主食	馒头	
杂粮外婆菜	热菜	菜品	热菜	
杂粮黑米粥	粥	主食	粥	
杂菜肉丝蛋汤	汤羹	菜品	汤羹	
杂锦紫菜汤	汤羹	菜品	汤羹	
杂骨海带汤	汤羹	菜品	汤羹	
李连贵蛋花汤	汤羹	菜品	汤羹	
杏仁炒豆腐	热菜	菜品	热菜	
杏仁瓜子粥	粥	主食	粥	
杏仁百合炖猪肺	汤羹	菜品	汤羹	
杏包菇现炒	热菜	菜品	热菜	
杏鲍菇丝炒肉	热菜	菜品	热菜	
杏鲍菇丝炒肉丝	热菜	菜品	热菜	
杏鲍菇炒瘦肉片	热菜	菜品	热菜	
杏鲍菇炒肉	热菜	菜品	热菜	
杏鲍菇炒肉丝	热菜	菜品	热菜	
杏鲍菇炒肉片	热菜	菜品	热菜	
杏鲍菇炒茼蒿	热菜	菜品	热菜	
杏鲍菇炒菜心	热菜	菜品	热菜	
杏鲍菇炒蒜苗	热菜	菜品	热菜	
杏鲍菇炒蛋	热菜	菜品	热菜	
杏鲍菇炒青菜	热菜	菜品	热菜	
杏鲍菇炒韭菜	热菜	菜品	热菜	
杏鲍菇炒香芹	热菜	菜品	热菜	
杏鲍菇炒鸡丁	热菜	菜品	热菜	
杏鲍菇炒鸡柳	热菜	菜品	热菜	
杏鲍菇炒鸡蛋	热菜	菜品	热菜	
杏鲍菇炒龙豆丝	热菜	菜品	热菜	
杏鲍菇菇炒肉	热菜	菜品	热菜	
来一份晶莹如玉的小白菜	浇头	其他	浇头	
来一份米饭	白米饭	主食	饭	白米饭
来一碗热气腾腾的紫菜蛋花汤	汤羹	菜品	汤羹	
来自黑土地的东北大米饭	白米饭	主食	饭	白米饭
来自黑土地的米饭	白米饭	主食	饭	白米饭
杭州小馄炖	馄饨	主食	馄饨	
杭椒沫炒鸡蛋	热菜	菜品	热菜	
杭椒炒土鸡蛋	热菜	菜品	热菜	
杭椒炒杭茄	热菜	菜品	热菜	
杭椒炒蛋饭	盖浇饭	主食	饭	盖浇饭
杭椒炒鸡蛋	热菜	菜品	热菜	
杭椒酱炒鸡蛋	热菜	菜品	热菜	
杭白菜炒口蘑	热菜	菜品	热菜	
杭白菜炒豆皮	热菜	菜品	热菜	
杭风香锅卷心菜	热菜	菜品	热菜	
杯式八宝粥	粥	主食	粥	
杯式红豆粥	粥	主食	粥	
杯装八宝粥	粥	主食	粥	
杯装南瓜粥	粥	主食	粥	
杯装小米粥	粥	主食	粥	
杯装本色绿豆粥	粥	主食	粥	
杯装燕麦粥	粥	主食	粥	
杯装紫米红豆粥	粥	主食	粥	
杯装红豆粥	粥	主食	粥	
杯装蛋花汤	汤羹	菜品	汤羹	
杯装黑米粥	粥	主食	粥	
松仁炒玉米	热菜	菜品	热菜	
松仁炒茼蒿	热菜	菜品	热菜	
松仁玉米炒山药	热菜	菜品	热菜	
松仁玉米盖饭	盖浇饭	主食	饭	盖浇饭
松仁黑芝麻糊粥	粥	主食	粥	
松娥炖山药	热菜	菜品	热菜	
松峨炖山药	热菜	菜品	热菜	
松江大米饭	白米饭	主食	饭	白米饭
松籽炒玉米	热菜	菜品	热菜	
松肉白菜炖粉条	热菜	菜品	热菜	
松茸双菇面	汤面	主食	面	汤面
松茸土鸡汤	汤羹	菜品	汤羹	
松茸炖乳鸽汤	汤羹	菜品	汤羹	
松茸石锅豆腐汤	热菜	菜品	热菜	
松茸菌丸子汤	汤羹	菜品	汤羹	
松茸菌炖猪骨	汤羹	菜品	汤羹	
松茸菌菇汤	汤羹	菜品	汤羹	
松茸鲜汤面	汤面	主食	面	汤面
松菇炒小白菜	热菜	菜品	热菜	
板栗乌鸡汤	汤羹	菜品	汤羹	
板栗乌鸡煨汤	汤羹	菜品	汤羹	
板栗仁南瓜粥	粥	主食	粥	
板栗削骨肉粥	粥	主食	粥	
板栗桂圆黑米枸杞粥	粥	主食	粥	
板栗炖鸡汤	汤羹	菜品	汤羹	
板栗炖鸭肉	热菜	菜品	热菜	
板栗猪骨汤	汤羹	菜品	汤羹	
板栗紫薯粥	粥	主食	粥	
板栗红豆粥	粥	主食	粥	
板栗肉片粥	粥	主食	粥	
板栗香芋粥	粥	主食	粥	
板栗香菇炖土鸡汤豪华套餐	汤羹	菜品	汤羹	
板栗鸡丝粥	粥	主食	粥	
板烧娃娃菜	热菜	菜品	热菜	
枇杷烤梨银耳汤	其他甜品	甜点	其他甜品	
果仁拌菠菜	凉菜	菜品	凉菜	
果仁炝菠菜	热菜	菜品	热菜	
果味大拌菜	凉菜	菜品	凉菜	
果蔬大拌菜	凉菜	菜品	凉菜	
枣园清炖土鸡普烩半只	热菜	菜品	热菜	
枣园清炖土鸡普烩整只	热菜	菜品	热菜	
